# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1413393223.706143140792847,0.00219,0.00015,0.00064,0.00347,0.00025,0.00131,0.00801
1413393223.756155967712402,0.00328,0.00013,0.00003,0.00322,0.00051,0.00130,0.00847
1413393223.806172132492065,0.00368,0.00019,0.00110,0.00312,0.00513,0.00143,0.01466
1413393223.856179952621460,0.00255,0.00014,0.00024,0.00429,0.00125,0.00143,0.00989
1413393223.906220912933350,0.00200,0.00013,0.00001,0.00701,0.00000,0.00125,0.01040
1413393223.956248521804810,0.00306,0.00014,0.00276,0.00673,0.00181,0.00175,0.01625
1413393224.006253719329834,0.00272,0.00020,0.00031,0.00622,0.00000,0.00143,0.01087
1413393224.056277275085449,0.00272,0.00013,0.00071,0.00547,0.00000,0.00138,0.01041
1413393224.106300592422485,0.00233,0.00014,0.00462,0.00369,0.00262,0.00148,0.01489
1413393224.156313657760620,0.00256,0.00014,0.00469,0.00428,0.00202,0.00228,0.01597
1413393224.206295251846313,0.00767,0.00038,0.00041,0.00502,0.00000,0.00153,0.01502
1413393224.256299257278442,0.00996,0.00014,0.00066,0.00514,0.00000,0.00173,0.01763
1413393224.306305170059204,0.00508,0.00021,0.00018,0.00472,0.00017,0.00200,0.01235
1413393224.356309890747070,0.00592,0.00014,0.00017,0.00398,0.00224,0.00161,0.01406
1413393224.406307458877563,0.00239,0.00031,0.00005,0.00483,0.00000,0.00148,0.00907
1413393224.456309795379639,0.00215,0.00014,0.00006,0.00389,0.00106,0.00141,0.00870
1413393224.506302595138550,0.00221,0.00014,0.00012,0.00385,0.00001,0.00137,0.00769
1413393224.556298494338989,0.00208,0.00015,0.00011,0.00393,0.00100,0.00147,0.00874
1413393224.606293439865112,0.00305,0.00014,0.00002,0.00418,0.00000,0.00134,0.00873
1413393224.656289100646973,0.00310,0.00017,0.00042,0.00379,0.00263,0.00147,0.01160
1413393224.706294298171997,0.00846,0.00014,0.00126,0.00342,0.00249,0.00566,0.02143
1413393224.756261587142944,0.00330,0.00014,0.00477,0.00394,0.00152,0.00121,0.01488
1413393224.806259870529175,0.00543,0.00015,0.00028,0.00483,0.00039,0.00150,0.01258
1413393224.856255531311035,0.00292,0.00014,0.00034,0.00408,0.00205,0.00140,0.01093
1413393224.906244516372681,0.00244,0.00013,0.00024,0.00382,0.00015,0.00132,0.00809
1413393224.956214904785156,0.00702,0.00014,0.00092,0.00324,0.00023,0.00161,0.01315
1413393225.006194829940796,0.00209,0.00013,0.00055,0.00394,0.00018,0.00184,0.00874
1413393225.056217193603516,0.00310,0.00016,0.00045,0.00298,0.00034,0.00151,0.00854
1413393225.106218099594116,0.00395,0.00018,0.00029,0.00387,0.00023,0.00134,0.00987
1413393225.156240224838257,0.00564,0.00016,0.00032,0.00425,0.00015,0.00165,0.01218
1413393225.206212520599365,0.00467,0.00021,0.00069,0.00428,0.00000,0.00168,0.01154
1413393225.256179332733154,0.00336,0.00016,0.00008,0.00381,0.00128,0.00144,0.01014
1413393225.306195974349976,0.00232,0.00014,0.00006,0.00385,0.00231,0.00135,0.01004
1413393225.356233358383179,0.00247,0.00015,0.00095,0.00390,0.00324,0.00159,0.01229
1413393225.406267166137695,0.00228,0.00017,0.00047,0.00409,0.00196,0.00238,0.01135
1413393225.456279754638672,0.00237,0.00013,0.00041,0.00435,0.00272,0.00230,0.01227
1413393225.506313562393188,0.00277,0.00016,0.00093,0.00473,0.00222,0.00130,0.01211
1413393225.556320190429688,0.00238,0.00013,0.00109,0.00536,0.00109,0.00142,0.01147
1413393225.606328487396240,0.00286,0.00018,0.00278,0.00480,0.00000,0.00145,0.01207
1413393225.656339406967163,0.00426,0.00016,0.00076,0.00428,0.00187,0.00188,0.01321
1413393225.706350088119507,0.00249,0.00016,0.00054,0.00378,0.00000,0.00130,0.00828
1413393225.756352186203003,0.00294,0.00016,0.00072,0.00305,0.00025,0.00134,0.00846
1413393225.806370258331299,0.00438,0.00014,0.00033,0.00230,0.00020,0.00141,0.00876
1413393225.856385231018066,0.00257,0.00013,0.00029,0.00220,0.00042,0.00259,0.00821
1413393225.906358242034912,0.00697,0.00013,0.00044,0.00235,0.00331,0.00155,0.01476
1413393225.956320285797119,0.00704,0.00015,0.00017,0.00375,0.00028,0.00149,0.01288
1413393226.006316184997559,0.00301,0.00018,0.00033,0.00469,0.00027,0.01246,0.02095
1413393226.056295156478882,0.00354,0.00014,0.00024,0.00351,0.00041,0.00129,0.00912
1413393226.106279134750366,0.00247,0.00013,0.00027,0.00294,0.00097,0.00142,0.00821
1413393226.156303405761719,0.00224,0.00013,0.00004,0.00439,0.00165,0.00333,0.01177
1413393226.206348180770874,0.01085,0.00014,0.00011,0.00295,0.00195,0.00156,0.01757
1413393226.256364345550537,0.00288,0.00013,0.00103,0.00344,0.00001,0.00215,0.00965
1413393226.306363821029663,0.00251,0.00011,0.00018,0.00220,0.00025,0.00134,0.00659
1413393226.356324195861816,0.00280,0.00016,0.00016,0.00316,0.00018,0.00138,0.00784
1413393226.406290531158447,0.00366,0.00020,0.00078,0.00274,0.00070,0.00129,0.00937
1413393226.456289768218994,0.00201,0.00013,0.00021,0.00187,0.00235,0.00135,0.00791
1413393226.506285190582275,0.00794,0.00013,0.00017,0.00181,0.00183,0.00225,0.01414
1413393226.556265354156494,0.00923,0.00022,0.00024,0.00306,0.00181,0.00157,0.01614
1413393226.606244325637817,0.00775,0.00013,0.00020,0.00292,0.00198,0.00137,0.01434
1413393226.656215667724609,0.00204,0.00146,0.00009,0.00373,0.00017,0.00175,0.00923
1413393226.706175804138184,0.00237,0.00014,0.00044,0.00300,0.00013,0.00126,0.00733
1413393226.756139755249023,0.00230,0.00011,0.00004,0.00381,0.00004,0.00258,0.00889
1413393226.806132316589355,0.00222,0.00011,0.00015,0.00297,0.00039,0.00139,0.00723
1413393226.856145381927490,0.00514,0.00012,0.00010,0.00316,0.00073,0.00148,0.01073
1413393226.906161785125732,0.00592,0.00013,0.00009,0.00314,0.00007,0.00227,0.01161
1413393226.956161499023438,0.00241,0.00017,0.00052,0.00364,0.00274,0.00136,0.01083
1413393227.006155014038086,0.00190,0.00013,0.00034,0.00287,0.00206,0.00140,0.00871
1413393227.056164979934692,0.00227,0.00012,0.00045,0.00290,0.00020,0.00136,0.00730
1413393227.106172323226929,0.00432,0.00015,0.00050,0.00322,0.00000,0.00137,0.00957
1413393227.156170606613159,0.00352,0.00013,0.00010,0.00300,0.00693,0.00147,0.01514
1413393227.206175565719604,0.00248,0.00012,0.00020,0.00362,0.00092,0.00153,0.00888
1413393227.256165266036987,0.00224,0.00012,0.00009,0.00327,0.00024,0.00177,0.00773
1413393227.306171417236328,0.00217,0.00013,0.00013,0.00351,0.00090,0.00149,0.00832
1413393227.356168985366821,0.00214,0.00013,0.00020,0.00369,0.00095,0.00124,0.00835
1413393227.406166315078735,0.00443,0.00017,0.00093,0.00361,0.00017,0.00185,0.01117
1413393227.456169366836548,0.00347,0.00014,0.00002,0.00392,0.00281,0.00133,0.01170
1413393227.506166696548462,0.00210,0.00013,0.00019,0.00402,0.00521,0.00130,0.01295
1413393227.556166172027588,0.00333,0.00023,0.00252,0.00588,0.00000,0.00130,0.01326
1413393227.606168031692505,0.00197,0.00032,0.00063,0.00632,0.00016,0.00152,0.01092
1413393227.656146049499512,0.00192,0.00026,0.00021,0.00487,0.00000,0.00141,0.00867
1413393227.706150293350220,0.00989,0.00016,0.00006,0.00473,0.00000,0.00204,0.01689
1413393227.756145715713501,0.00299,0.00014,0.00180,0.00462,0.00108,0.00133,0.01197
1413393227.806149005889893,0.00222,0.00015,0.00044,0.00489,0.00000,0.00153,0.00924
1413393227.856153488159180,0.00263,0.00016,0.00141,0.00737,0.00023,0.00185,0.01366
1413393227.906151533126831,0.00294,0.00016,0.00092,0.00494,0.00000,0.00139,0.01034
1413393227.956154823303223,0.00218,0.00015,0.00019,0.00562,0.00021,0.00128,0.00963
1413393228.006158828735352,0.00291,0.00059,0.00095,0.00637,0.00020,0.00130,0.01233
1413393228.056159973144531,0.00821,0.00016,0.00020,0.00679,0.00018,0.00157,0.01711
1413393228.106158971786499,0.00191,0.00012,0.00092,0.00532,0.00111,0.00205,0.01143
1413393228.156161308288574,0.00376,0.00017,0.00170,0.00465,0.00004,0.00142,0.01174
1413393228.206161975860596,0.00298,0.00020,0.00028,0.00648,0.00056,0.00138,0.01189
1413393228.256159782409668,0.00335,0.00014,0.00088,0.00504,0.00017,0.00165,0.01123
1413393228.306157588958740,0.00404,0.00019,0.00068,0.00473,0.00000,0.00140,0.01104
1413393228.356151103973389,0.00295,0.00015,0.00003,0.00839,0.00107,0.00128,0.01386
1413393228.406165361404419,0.00247,0.00013,0.00031,0.00494,0.00218,0.00151,0.01153
1413393228.456170797348022,0.00234,0.00016,0.00118,0.00456,0.00195,0.00130,0.01148
1413393228.506156921386719,0.00726,0.00015,0.00029,0.00437,0.00033,0.00155,0.01395
1413393228.556164741516113,0.00239,0.00014,0.00067,0.00511,0.00016,0.00144,0.00992
1413393228.606166124343872,0.00249,0.00013,0.00142,0.00487,0.00003,0.00139,0.01033
1413393228.656154155731201,0.00243,0.00014,0.00159,0.00474,0.00033,0.00143,0.01066
1413393228.706138372421265,0.00284,0.00014,0.00032,0.00415,0.00027,0.00158,0.00930
1413393228.756123781204224,0.00620,0.00015,0.00019,0.00469,0.00127,0.00133,0.01383
1413393228.806102514266968,0.00239,0.00013,0.00113,0.00454,0.00451,0.00137,0.01407
1413393228.856100797653198,0.00268,0.00013,0.00020,0.00462,0.00000,0.00210,0.00974
1413393228.906102180480957,0.00228,0.00014,0.00009,0.00546,0.00000,0.00140,0.00936
1413393228.956099987030029,0.00215,0.00013,0.00038,0.00417,0.00210,0.00147,0.01040
1413393229.006093978881836,0.00229,0.00014,0.00001,0.00463,0.00090,0.00222,0.01020
1413393229.056084156036377,0.00255,0.00019,0.00435,0.00487,0.00272,0.00144,0.01613
1413393229.106082677841187,0.00301,0.00017,0.00001,0.00539,0.00000,0.00143,0.01001
1413393229.156072378158569,0.00282,0.00013,0.00159,0.00505,0.00000,0.00163,0.01122
1413393229.206068992614746,0.00246,0.00126,0.00013,0.00520,0.00000,0.00140,0.01046
1413393229.256072282791138,0.00401,0.00015,0.00089,0.00560,0.00076,0.00151,0.01292
1413393229.306056499481201,0.00245,0.00012,0.00493,0.00430,0.00207,0.00130,0.01516
1413393229.356056213378906,0.00763,0.00013,0.00019,0.00411,0.00033,0.00178,0.01418
1413393229.406059026718140,0.00932,0.00019,0.00013,0.00404,0.00042,0.00171,0.01582
1413393229.456067085266113,0.00250,0.00012,0.00017,0.00358,0.00000,0.00208,0.00844
1413393229.506060361862183,0.00300,0.00017,0.00013,0.00372,0.00000,0.00147,0.00849
1413393229.556061744689941,0.00271,0.00014,0.00117,0.00380,0.00016,0.00155,0.00953
1413393229.606063842773438,0.00253,0.00012,0.00061,0.00644,0.00000,0.00142,0.01112
1413393229.656054735183716,0.00369,0.00016,0.00039,0.00376,0.00210,0.00129,0.01138
1413393229.706037521362305,0.00236,0.00014,0.00006,0.00400,0.00014,0.00135,0.00804
1413393229.756023645401001,0.00438,0.00015,0.00018,0.00512,0.00113,0.00133,0.01228
1413393229.806011438369751,0.00638,0.00014,0.00020,0.00427,0.00134,0.00170,0.01403
1413393229.856001615524292,0.00217,0.00013,0.00008,0.00464,0.00031,0.00200,0.00934
