# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1403638132.945096969604492,0.00184,0.00008,0.00015,0.00000,0.00000,0.00115,0.00322
1403638132.995096921920776,0.00187,0.00007,0.00043,0.00000,0.00028,0.00165,0.00430
1403638133.045097112655640,0.00166,0.00006,0.00030,0.00000,0.00000,0.00130,0.00332
1403638133.095097064971924,0.00175,0.00007,0.00000,0.00000,0.00000,0.00159,0.00342
1403638133.145097017288208,0.00157,0.00007,0.00000,0.00000,0.00000,0.00125,0.00289
1403638133.195096969604492,0.00195,0.00007,0.00004,0.00000,0.00000,0.00140,0.00346
1403638133.245096921920776,0.00180,0.00012,0.00002,0.00000,0.00000,0.00118,0.00312
1403638133.295097112655640,0.00180,0.00007,0.00000,0.00000,0.00000,0.00137,0.00325
1403638133.345097064971924,0.00419,0.00009,0.00005,0.00000,0.00000,0.00163,0.00596
1403638133.395097017288208,0.00256,0.00008,0.00005,0.00000,0.00000,0.00142,0.00410
1403638133.445096969604492,0.00247,0.00008,0.00007,0.00000,0.00000,0.00136,0.00399
1403638133.495096921920776,0.00203,0.00007,0.00004,0.00000,0.00000,0.00138,0.00352
1403638133.545097112655640,0.00196,0.00008,0.00004,0.00000,0.00000,0.00138,0.00346
1403638133.592991352081299,0.00227,0.00008,0.00121,0.00000,0.00535,0.00141,0.01031
1403638133.645950794219971,0.00235,0.00008,0.00011,0.00030,0.00354,0.00160,0.00799
1403638133.696057081222534,0.00297,0.00010,0.00005,0.00029,0.00000,0.00134,0.00475
1403638133.745895624160767,0.00240,0.00009,0.00005,0.00025,0.00000,0.00149,0.00428
1403638133.795648813247681,0.00281,0.00009,0.00017,0.00016,0.00004,0.00145,0.00473
1403638133.845665693283081,0.00250,0.00008,0.00014,0.00014,0.00000,0.00164,0.00449
1403638133.895759105682373,0.00243,0.00008,0.00005,0.00015,0.00000,0.00140,0.00412
1403638133.945814132690430,0.00234,0.00008,0.00006,0.00011,0.00000,0.00132,0.00391
1403638133.995305299758911,0.00235,0.00008,0.00007,0.00010,0.00152,0.00140,0.00552
1403638134.045174837112427,0.00281,0.00015,0.00001,0.00023,0.00000,0.00148,0.00469
1403638134.095046997070312,0.00213,0.00008,0.00001,0.00011,0.00000,0.00130,0.00363
1403638134.144979000091553,0.00204,0.00008,0.00003,0.00009,0.00003,0.00141,0.00368
1403638134.195433139801025,0.00241,0.00009,0.00121,0.00009,0.02259,0.00140,0.02779
1403638134.245390176773071,0.00206,0.00011,0.00006,0.00170,0.00707,0.00149,0.01249
1403638134.294981479644775,0.00212,0.00012,0.00012,0.00186,0.00000,0.00139,0.00560
1403638134.344705343246460,0.00210,0.00012,0.00024,0.00171,0.00007,0.00134,0.00560
1403638134.394603729248047,0.00274,0.00016,0.00096,0.00256,0.00345,0.00139,0.01125
1403638134.444555044174194,0.00324,0.00011,0.00006,0.00154,0.00003,0.00158,0.00658
1403638134.494511365890503,0.00281,0.00012,0.00005,0.00170,0.00004,0.00158,0.00631
1403638134.544512271881104,0.00181,0.00010,0.00004,0.00145,0.00002,0.00128,0.00470
1403638134.594562292098999,0.00163,0.00010,0.00006,0.00151,0.00157,0.00142,0.00629
1403638134.644788503646851,0.00239,0.00011,0.00012,0.00145,0.00002,0.00150,0.00558
