# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1403638528.198831081390381,0.00488,0.00008,0.00020,0.00000,0.00011,0.00151,0.00677
1403638528.248831033706665,0.00323,0.00011,0.00007,0.00000,0.00000,0.00161,0.00502
1403638528.298830986022949,0.00331,0.00009,0.00006,0.00000,0.00047,0.00147,0.00539
1403638528.348831176757812,0.00262,0.00007,0.00007,0.00000,0.00000,0.00132,0.00409
1403638528.398831129074097,0.00249,0.00008,0.00006,0.00000,0.00005,0.00142,0.00410
1403638528.448831081390381,0.00421,0.00009,0.00005,0.00000,0.00002,0.00148,0.00586
1403638528.498831033706665,0.00385,0.00016,0.00023,0.00000,0.00004,0.00136,0.00564
1403638528.548830986022949,0.00362,0.00008,0.00007,0.00000,0.00002,0.00166,0.00546
1403638528.598831176757812,0.00324,0.00008,0.00009,0.00000,0.00005,0.00170,0.00516
1403638528.648831129074097,0.00247,0.00008,0.00004,0.00000,0.00000,0.00128,0.00387
1403638528.698831081390381,0.00249,0.00008,0.00028,0.00000,0.00056,0.00160,0.00501
1403638528.748831033706665,0.00445,0.00056,0.00012,0.00000,0.00046,0.00295,0.00854
1403638528.798830986022949,0.00250,0.00008,0.00002,0.00000,0.00011,0.00146,0.00417
1403638528.848831176757812,0.00305,0.00015,0.00017,0.00000,0.00000,0.00225,0.00562
1403638528.898831129074097,0.00262,0.00008,0.00002,0.00000,0.00043,0.00131,0.00446
1403638528.948831081390381,0.00265,0.00008,0.00005,0.00000,0.00000,0.00131,0.00409
1403638528.998831033706665,0.00370,0.00024,0.00006,0.00000,0.00024,0.00283,0.00707
1403638529.048830986022949,0.00406,0.00009,0.00005,0.00000,0.00002,0.00206,0.00628
1403638529.098831176757812,0.00290,0.00009,0.00002,0.00000,0.00005,0.00144,0.00449
1403638529.148831129074097,0.00275,0.00010,0.00004,0.00000,0.00002,0.00145,0.00437
1403638529.198831081390381,0.00266,0.00008,0.00002,0.00000,0.00013,0.00135,0.00423
1403638529.248831033706665,0.00244,0.00008,0.00006,0.00000,0.00000,0.00160,0.00418
1403638529.298830986022949,0.00251,0.00008,0.00011,0.00000,0.00046,0.00172,0.00488
1403638529.348831176757812,0.00297,0.00008,0.00006,0.00000,0.00019,0.00181,0.00511
1403638529.398831129074097,0.00317,0.00008,0.00006,0.00000,0.00009,0.00138,0.00479
1403638529.448831081390381,0.00245,0.00019,0.00020,0.00000,0.00002,0.00130,0.00416
1403638529.498831033706665,0.00249,0.00008,0.00013,0.00000,0.00028,0.00134,0.00432
1403638529.548830986022949,0.00383,0.00008,0.00010,0.00000,0.00000,0.00131,0.00532
1403638529.598831176757812,0.00395,0.00008,0.00006,0.00000,0.00003,0.00123,0.00536
1403638529.648841619491577,0.00716,0.00009,0.00015,0.00000,0.00000,0.00130,0.00870
1403638529.698776483535767,0.00686,0.00008,0.00015,0.00000,0.00004,0.00128,0.00842
1403638529.748785257339478,0.00449,0.00009,0.00013,0.00000,0.00002,0.00258,0.00731
1403638529.794528722763062,0.00429,0.00008,0.00015,0.00000,0.00004,0.00131,0.00586
1403638529.844528913497925,0.00318,0.00007,0.00005,0.00000,0.00000,0.00127,0.00457
1403638529.894528865814209,0.00316,0.00008,0.00007,0.00000,0.00036,0.00147,0.00514
1403638529.944528818130493,0.01361,0.00009,0.00006,0.00000,0.00015,0.00208,0.01598
1403638529.994528770446777,0.00314,0.00008,0.00012,0.00000,0.00002,0.00130,0.00466
1403638530.044528722763062,0.00646,0.00009,0.00005,0.00000,0.00000,0.00197,0.00857
1403638530.094528913497925,0.01131,0.00010,0.00012,0.00000,0.00036,0.00474,0.01663
1403638530.144528865814209,0.00394,0.00008,0.00002,0.00000,0.00024,0.00131,0.00560
1403638530.194854259490967,0.01040,0.00008,0.00010,0.00000,0.00005,0.00164,0.01227
1403638530.244854211807251,0.00307,0.00008,0.00004,0.00000,0.00001,0.00132,0.00452
1403638530.294854164123535,0.00302,0.00010,0.00016,0.00000,0.00034,0.00147,0.00509
1403638530.344854354858398,0.00463,0.00009,0.00014,0.00000,0.00002,0.00245,0.00733
1403638530.394854307174683,0.00467,0.00009,0.00014,0.00000,0.00052,0.00185,0.00727
1403638530.444854259490967,0.00304,0.00008,0.00026,0.00000,0.00007,0.00158,0.00503
