# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1403637158.938685417175293,0.00299,0.00015,0.00020,0.00323,0.00003,0.00139,0.00799
1403637158.988663434982300,0.00227,0.00015,0.00027,0.00278,0.00467,0.00164,0.01177
1403637159.038645982742310,0.00428,0.00015,0.00018,0.00337,0.00002,0.00136,0.00936
1403637159.088647365570068,0.00215,0.00012,0.00031,0.00316,0.00161,0.00156,0.00891
1403637159.138637542724609,0.00334,0.00014,0.00003,0.00346,0.00204,0.00144,0.01044
1403637159.188626050949097,0.00286,0.00014,0.00014,0.00537,0.00004,0.00144,0.00998
1403637159.238639354705811,0.00269,0.00013,0.00003,0.00361,0.00019,0.00169,0.00834
1403637159.288639783859253,0.00261,0.00012,0.00098,0.00326,0.00532,0.00140,0.01369
1403637159.338651418685913,0.00429,0.00015,0.00014,0.00558,0.00141,0.00137,0.01294
1403637159.388670444488525,0.00201,0.00013,0.00045,0.00408,0.00003,0.00140,0.00810
1403637159.438657283782959,0.00205,0.00029,0.00359,0.00388,0.00275,0.00146,0.01402
1403637159.488662242889404,0.00225,0.00028,0.00017,0.00409,0.00017,0.00139,0.00836
1403637159.538649320602417,0.00208,0.00014,0.00021,0.00376,0.00003,0.00149,0.00771
1403637159.588650941848755,0.00239,0.00014,0.00130,0.00334,0.00090,0.00138,0.00945
1403637159.638666629791260,0.00949,0.00015,0.00010,0.00418,0.00000,0.00136,0.01528
1403637159.688663005828857,0.00430,0.00015,0.00032,0.00334,0.00009,0.00151,0.00970
1403637159.738629579544067,0.00297,0.00013,0.00032,0.00313,0.00019,0.00150,0.00824
1403637159.788605690002441,0.00445,0.00015,0.00022,0.00277,0.00000,0.00128,0.00886
1403637159.838592529296875,0.00181,0.00011,0.00028,0.00291,0.00000,0.00142,0.00653
1403637159.888556957244873,0.00694,0.00012,0.00008,0.00331,0.01836,0.00172,0.03053
1403637159.938532352447510,0.00843,0.00013,0.00010,0.00354,0.00023,0.00141,0.01384
1403637159.988505125045776,0.00233,0.00014,0.00023,0.00315,0.00098,0.00143,0.00825
1403637160.038505315780640,0.00279,0.00014,0.00026,0.00349,0.00272,0.00134,0.01074
1403637160.088514566421509,0.00253,0.00026,0.00017,0.00318,0.00003,0.00143,0.00761
1403637160.138515233993530,0.00230,0.00012,0.00085,0.00328,0.00097,0.00134,0.00885
1403637160.188525199890137,0.00200,0.00012,0.00007,0.00324,0.00713,0.00138,0.01394
1403637160.238527536392212,0.00281,0.00022,0.00007,0.00506,0.00000,0.00134,0.00949
1403637160.288530826568604,0.00213,0.00019,0.00023,0.00399,0.00002,0.00142,0.00799
1403637160.338535785675049,0.00219,0.00013,0.00012,0.00391,0.00088,0.00176,0.00900
1403637160.388538837432861,0.00300,0.00014,0.00125,0.00466,0.00003,0.00145,0.01053
1403637160.438536882400513,0.00377,0.00020,0.00069,0.00422,0.00000,0.00188,0.01076
1403637160.488548278808594,0.00190,0.00013,0.00033,0.00305,0.00128,0.00130,0.00800
1403637160.538549423217773,0.00266,0.00015,0.00173,0.00272,0.00000,0.00151,0.00878
1403637160.588563680648804,0.00196,0.00012,0.00092,0.00201,0.00076,0.00131,0.00708
1403637160.638591766357422,0.00299,0.00011,0.00022,0.00190,0.00527,0.00136,0.01185
1403637160.688647031784058,0.00223,0.00014,0.00067,0.00257,0.00410,0.00134,0.01105
1403637160.738693952560425,0.00308,0.00014,0.00058,0.00298,0.00089,0.00132,0.00900
1403637160.788742542266846,0.00221,0.00015,0.00094,0.00269,0.00000,0.00140,0.00739
1403637160.838831663131714,0.00242,0.00013,0.00006,0.00271,0.00779,0.00140,0.01452
1403637160.888883590698242,0.00230,0.00027,0.00012,0.00445,0.00093,0.00128,0.00935
1403637160.938944339752197,0.00233,0.00013,0.00018,0.00400,0.00018,0.00143,0.00824
1403637160.989031076431274,0.00337,0.00016,0.00007,0.00394,0.00522,0.00142,0.01418
