# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1403715895.233243703842163,0.00376,0.00021,0.00089,0.00447,0.00084,0.00142,0.01160
1403715895.283231735229492,0.00481,0.00015,0.00201,0.00430,0.00250,0.00135,0.01511
1403715895.333237171173096,0.00405,0.00013,0.00017,0.00385,0.00024,0.00268,0.01113
1403715895.383250713348389,0.00701,0.00021,0.00017,0.00369,0.00000,0.00166,0.01274
1403715895.433272123336792,0.00555,0.00015,0.00058,0.00350,0.00061,0.00134,0.01174
1403715895.483276128768921,0.00626,0.00016,0.00120,0.00334,0.00153,0.00135,0.01385
1403715895.533262014389038,0.00727,0.00029,0.00417,0.00324,0.00176,0.00136,0.01809
1403715895.583253860473633,0.00275,0.00024,0.00025,0.00384,0.00033,0.00140,0.00881
1403715895.633237361907959,0.00444,0.00015,0.00354,0.00364,0.00045,0.00138,0.01361
1403715895.683324813842773,0.00395,0.00042,0.00043,0.00400,0.00078,0.00127,0.01086
1403715895.733337879180908,0.00447,0.00013,0.00023,0.01840,0.00051,0.00180,0.02554
1403715895.783370256423950,0.00236,0.00016,0.00062,0.00380,0.00000,0.00137,0.00831
1403715895.833345174789429,0.00673,0.00014,0.00014,0.00347,0.00069,0.00148,0.01265
1403715895.883360862731934,0.00956,0.00021,0.00058,0.00369,0.00155,0.00142,0.01700
1403715895.933375358581543,0.00566,0.00018,0.00033,0.00330,0.00000,0.00149,0.01096
1403715895.983364582061768,0.00327,0.00014,0.00020,0.00341,0.00029,0.00170,0.00900
1403715896.033354520797729,0.00312,0.00015,0.00499,0.00262,0.00515,0.00156,0.01760
1403715896.083291530609131,0.00288,0.00013,0.00022,0.00355,0.00015,0.00151,0.00844
1403715896.133272647857666,0.00307,0.00022,0.00311,0.00326,0.00131,0.00153,0.01251
1403715896.183333873748779,0.00510,0.00019,0.00007,0.00411,0.00000,0.00146,0.01093
1403715896.233327627182007,0.00554,0.00018,0.00400,0.00312,0.00063,0.00134,0.01481
1403715896.283264636993408,0.00279,0.00013,0.00008,0.00340,0.00000,0.00168,0.00809
1403715896.333285331726074,0.00440,0.00015,0.00015,0.00444,0.00070,0.00132,0.01116
1403715896.383300781250000,0.00388,0.00023,0.00024,0.00586,0.00047,0.00205,0.01273
1403715896.433298349380493,0.00421,0.00014,0.00024,0.00358,0.00059,0.00135,0.01010
1403715896.483317375183105,0.00403,0.00019,0.00020,0.00446,0.00001,0.00151,0.01041
1403715896.533324480056763,0.00387,0.00014,0.00057,0.00344,0.00005,0.00159,0.00966
1403715896.583327293395996,0.00722,0.00013,0.00052,0.00280,0.00015,0.00158,0.01241
1403715896.633353233337402,0.00521,0.00019,0.00302,0.00340,0.00707,0.00199,0.02089
1403715896.683342695236206,0.00636,0.00013,0.00043,0.01404,0.00019,0.00175,0.02291
1403715896.733337402343750,0.00208,0.00013,0.00038,0.00400,0.00412,0.00140,0.01210
1403715896.783297777175903,0.00637,0.00016,0.00019,0.00422,0.00001,0.00135,0.01231
1403715896.833250522613525,0.00877,0.00014,0.00154,0.00443,0.00040,0.00260,0.01787
1403715896.883255243301392,0.00738,0.00015,0.00006,0.00391,0.00015,0.00134,0.01300
1403715896.933258533477783,0.00187,0.00013,0.00012,0.00375,0.00000,0.00193,0.00781
1403715896.983264923095703,0.00356,0.00013,0.00010,0.00373,0.00075,0.00223,0.01049
1403715897.033279657363892,0.00412,0.00017,0.00140,0.00384,0.00014,0.00210,0.01177
1403715897.083189487457275,0.00502,0.00022,0.00751,0.00382,0.00126,0.00168,0.01951
1403715897.133287906646729,0.00315,0.00014,0.00029,0.00362,0.00033,0.00193,0.00946
1403715897.183315753936768,0.00385,0.00017,0.00025,0.00371,0.00063,0.00149,0.01009
1403715897.233350515365601,0.00398,0.00016,0.00376,0.00384,0.00042,0.00155,0.01371
1403715897.283403396606445,0.00477,0.00013,0.00033,0.00339,0.00001,0.00140,0.01003
1403715897.333436489105225,0.00312,0.00016,0.00046,0.00490,0.00031,0.00146,0.01041
1403715897.383482456207275,0.00610,0.00032,0.00048,0.00335,0.00081,0.00146,0.01252
1403715897.433492660522461,0.00544,0.00018,0.00089,0.00330,0.00150,0.00133,0.01263
1403715897.483461856842041,0.00301,0.00013,0.00045,0.00361,0.00005,0.00238,0.00962
1403715897.533438920974731,0.00400,0.00016,0.00028,0.00317,0.00001,0.00177,0.00938
1403715897.583432435989380,0.00315,0.00019,0.00049,0.00292,0.00026,0.00144,0.00845
1403715897.633385658264160,0.00523,0.00040,0.00065,0.00374,0.00013,0.00140,0.01155
1403715897.683451652526855,0.00377,0.00013,0.00032,0.00252,0.00502,0.00195,0.01371
1403715897.733461618423462,0.00362,0.00015,0.00160,0.00274,0.00027,0.00184,0.01024
1403715897.783469676971436,0.00295,0.00012,0.00029,0.00288,0.00000,0.00143,0.00767
1403715897.833479881286621,0.00734,0.00040,0.00113,0.00329,0.00357,0.00139,0.01712
1403715897.883469104766846,0.00644,0.00022,0.00161,0.00366,0.00060,0.00131,0.01384
1403715897.933464527130127,0.00473,0.00017,0.00175,0.00320,0.00444,0.00127,0.01556
1403715897.983504772186279,0.00583,0.00014,0.00058,0.00359,0.00000,0.00131,0.01145
1403715898.033489227294922,0.00602,0.00016,0.00131,0.00325,0.00047,0.00137,0.01258
1403715898.083473682403564,0.00399,0.00014,0.00112,0.00436,0.00017,0.00129,0.01107
1403715898.133490085601807,0.00338,0.00013,0.00105,0.00253,0.00042,0.00188,0.00938
1403715898.183488845825195,0.01034,0.00013,0.00045,0.00208,0.00020,0.00148,0.01469
1403715898.233528614044189,0.00447,0.00015,0.00086,0.00194,0.00387,0.00145,0.01274
1403715898.283558607101440,0.00660,0.00013,0.00021,0.00215,0.00050,0.00155,0.01115
1403715898.333570957183838,0.00557,0.00019,0.00066,0.00175,0.00042,0.00170,0.01028
1403715898.383572578430176,0.00361,0.00012,0.00043,0.00190,0.00039,0.00254,0.00899
1403715898.433566093444824,0.00906,0.00012,0.00079,0.00160,0.00001,0.00145,0.01303
1403715898.483541488647461,0.00866,0.00013,0.00177,0.00168,0.00011,0.00131,0.01366
1403715898.533519268035889,0.00271,0.00012,0.00209,0.00147,0.00134,0.00130,0.00904
1403715898.583524227142334,0.00363,0.00012,0.00158,0.00191,0.00001,0.00131,0.00856
1403715898.633539199829102,0.00456,0.00012,0.00018,0.00162,0.00093,0.00143,0.00883
1403715898.683545351028442,0.00528,0.00017,0.00030,0.00185,0.00024,0.00203,0.00988
1403715898.733542442321777,0.00346,0.00015,0.00088,0.00127,0.00001,0.00129,0.00705
1403715898.783541679382324,0.00261,0.00010,0.00047,0.00068,0.00048,0.00156,0.00590
1403715898.833528518676758,0.00549,0.00013,0.00020,0.00068,0.00101,0.00149,0.00899
1403715898.883503913879395,0.00291,0.00010,0.00043,0.00080,0.00000,0.00175,0.00599
1403715898.933496475219727,0.00314,0.00011,0.00064,0.00069,0.00115,0.00136,0.00708
1403715898.983493089675903,0.00431,0.00011,0.00040,0.00084,0.00009,0.00160,0.00734
1403715899.033502817153931,0.00437,0.00012,0.00074,0.00127,0.00695,0.00131,0.01476
1403715899.083502054214478,0.00485,0.00016,0.00087,0.00207,0.00000,0.00165,0.00961
1403715899.133492469787598,0.00280,0.00013,0.00085,0.00127,0.00106,0.00126,0.00737
1403715899.183492422103882,0.00377,0.00012,0.00359,0.00158,0.00220,0.00132,0.01258
1403715899.233489274978638,0.00358,0.00012,0.00142,0.00110,0.00078,0.00137,0.00837
1403715899.283489942550659,0.00430,0.00019,0.00125,0.00105,0.00145,0.00136,0.00961
1403715899.333488464355469,0.00692,0.00014,0.00179,0.00094,0.00181,0.00148,0.01308
1403715899.383497238159180,0.00807,0.00013,0.00108,0.00106,0.00000,0.00158,0.01192
1403715899.433527231216431,0.00382,0.00012,0.00024,0.00101,0.00233,0.00166,0.00917
1403715899.483548641204834,0.00910,0.00011,0.00034,0.00109,0.00000,0.00245,0.01308
1403715899.533587694168091,0.00795,0.00011,0.00042,0.00095,0.00000,0.00125,0.01068
1403715899.583642721176147,0.00332,0.00015,0.00027,0.00105,0.00514,0.00147,0.01140
1403715899.633640527725220,0.00454,0.00011,0.00048,0.00177,0.00035,0.00128,0.00852
1403715899.683638095855713,0.00402,0.00011,0.00077,0.00161,0.00000,0.00137,0.00788
1403715899.733631134033203,0.00929,0.00011,0.00081,0.00171,0.00275,0.00140,0.01608
1403715899.783638000488281,0.00546,0.00018,0.00124,0.00241,0.00078,0.00203,0.01210
1403715899.833659648895264,0.00616,0.00017,0.00124,0.00218,0.00694,0.00245,0.01914
1403715899.883650779724121,0.00287,0.00011,0.00063,0.00349,0.00801,0.00145,0.01657
1403715899.933653593063354,0.00712,0.00014,0.00059,0.00318,0.00122,0.00129,0.01355
1403715899.983669042587280,0.00608,0.00013,0.00034,0.00293,0.00000,0.00125,0.01075
1403715900.033700942993164,0.00530,0.00014,0.00108,0.00306,0.00107,0.00158,0.01224
1403715900.083736658096313,0.00852,0.00013,0.00081,0.00296,0.00099,0.00152,0.01493
1403715900.133751869201660,0.00806,0.00013,0.00036,0.00306,0.00001,0.00147,0.01308
1403715900.183783531188965,0.00334,0.00012,0.00038,0.00275,0.00015,0.00138,0.00813
1403715900.233809232711792,0.00421,0.00014,0.00038,0.00323,0.00152,0.00136,0.01085
1403715900.283804893493652,0.00452,0.00013,0.00009,0.00327,0.00021,0.00139,0.00960
1403715900.333829402923584,0.00252,0.00011,0.00051,0.00285,0.00032,0.00170,0.00801
1403715900.383839607238770,0.00405,0.00015,0.00080,0.00233,0.00193,0.00128,0.01054
1403715900.433867692947388,0.00226,0.00012,0.00122,0.00217,0.00000,0.00142,0.00719
1403715900.483869075775146,0.00276,0.00012,0.00252,0.00221,0.00451,0.00145,0.01358
1403715900.533870697021484,0.00272,0.00012,0.00239,0.00203,0.00204,0.00149,0.01080
1403715900.583842992782593,0.00338,0.00013,0.00158,0.00215,0.00000,0.00125,0.00849
1403715900.633815288543701,0.00465,0.00011,0.00214,0.00170,0.00143,0.00151,0.01155
1403715900.683781623840332,0.00343,0.00011,0.00136,0.00293,0.00005,0.00158,0.00945
1403715900.733752250671387,0.00304,0.00010,0.00126,0.00179,0.00310,0.00145,0.01075
1403715900.783728837966919,0.00347,0.00011,0.00044,0.00155,0.00011,0.00132,0.00701
1403715900.833722352981567,0.00541,0.00023,0.00110,0.00124,0.00137,0.00133,0.01068
1403715900.883725881576538,0.00342,0.00010,0.00048,0.00118,0.00000,0.00116,0.00633
1403715900.933711290359497,0.00318,0.00010,0.00186,0.00112,0.00257,0.00131,0.01014
1403715900.983714342117310,0.00414,0.00012,0.00043,0.00101,0.00015,0.00157,0.00742
1403715901.033715009689331,0.00316,0.00014,0.00276,0.00113,0.00001,0.00138,0.00857
1403715901.083716154098511,0.00202,0.00010,0.00048,0.00069,0.00026,0.00122,0.00478
1403715901.133724212646484,0.00357,0.00011,0.00019,0.00085,0.00022,0.00124,0.00619
1403715901.183717012405396,0.00313,0.00009,0.00078,0.00081,0.00143,0.00115,0.00741
1403715901.233721017837524,0.00435,0.00012,0.00018,0.00075,0.00000,0.00125,0.00665
1403715901.283710002899170,0.00480,0.00010,0.00035,0.00052,0.00113,0.00124,0.00815
1403715901.333706855773926,0.00431,0.00009,0.00017,0.00054,0.00013,0.00124,0.00648
1403715901.383718490600586,0.00258,0.00010,0.00019,0.00073,0.00096,0.00142,0.00597
1403715901.433718919754028,0.00474,0.00009,0.00063,0.00071,0.00118,0.00117,0.00852
1403715901.483726978302002,0.00463,0.00010,0.00030,0.00095,0.00000,0.00133,0.00731
1403715901.533713102340698,0.00349,0.00011,0.00071,0.00142,0.00426,0.00129,0.01127
1403715901.583692789077759,0.00718,0.00016,0.00046,0.00127,0.00041,0.00116,0.01063
1403715901.633668184280396,0.00375,0.00012,0.00035,0.00166,0.00017,0.00149,0.00753
